Order Id,order date (DateOrders),Days for shipping (real),Days for shipment (scheduled),Late_delivery_risk,Delivery Status,Cycle_Time_Variance,Delivery_Category
17100,9/7/2015 14:32,6,4,1,Late delivery,2,2+ Days Late
160,1/3/2015 7:42,6,4,1,Late delivery,2,2+ Days Late
59383,5/16/2017 20:09,4,4,0,Shipping on time,0,On-Time / Early
279,1/5/2015 1:23,5,4,1,Late delivery,1,1 Day Late
3912,2/27/2015 2:11,3,4,0,Advance shipping,-1,On-Time / Early
4690,3/10/2015 10:45,6,4,1,Late delivery,2,2+ Days Late
55049,3/14/2017 13:45,5,4,1,Late delivery,1,1 Day Late
3157,2/16/2015 1:41,3,4,0,Advance shipping,-1,On-Time / Early
3989,2/28/2015 5:10,5,4,1,Late delivery,1,1 Day Late
4300,3/4/2015 18:07,6,4,1,Late delivery,2,2+ Days Late
8885,5/10/2015 16:27,6,4,1,Late delivery,2,2+ Days Late
61233,6/12/2017 20:17,4,4,0,Shipping on time,0,On-Time / Early
22678,11/28/2015 0:45,4,4,0,Shipping on time,0,On-Time / Early
30120,3/15/2016 16:01,6,4,1,Late delivery,2,2+ Days Late
44654,10/13/2016 19:56,5,4,1,Late delivery,1,1 Day Late
27841,2/11/2016 9:35,2,4,0,Advance shipping,-2,On-Time / Early
27358,2/4/2016 8:22,4,4,0,Shipping on time,0,On-Time / Early
22400,11/23/2015 23:22,6,4,1,Late delivery,2,2+ Days Late
26345,1/20/2016 13:28,6,4,1,Late delivery,2,2+ Days Late
20867,11/1/2015 14:17,3,4,0,Advance shipping,-1,On-Time / Early
21307,11/8/2015 0:26,3,4,0,Advance shipping,-1,On-Time / Early
28464,2/20/2016 11:51,5,4,1,Late delivery,1,1 Day Late
27989,2/13/2016 13:26,5,4,1,Late delivery,1,1 Day Late
49199,12/19/2016 4:15,5,4,1,Late delivery,1,1 Day Late
25270,1/4/2016 20:51,6,4,1,Late delivery,2,2+ Days Late
26136,1/17/2016 12:15,2,4,0,Advance shipping,-2,On-Time / Early
39508,7/30/2016 17:03,4,4,0,Shipping on time,0,On-Time / Early
33164,4/29/2016 2:28,5,4,1,Late delivery,1,1 Day Late
33023,4/27/2016 1:04,4,4,0,Shipping on time,0,On-Time / Early
38894,7/21/2016 17:57,5,4,1,Late delivery,1,1 Day Late
38867,7/21/2016 8:29,3,4,0,Advance shipping,-1,On-Time / Early
33585,5/5/2016 5:58,6,4,1,Late delivery,2,2+ Days Late
39430,7/29/2016 13:44,6,4,1,Late delivery,2,2+ Days Late
35760,6/5/2016 23:58,6,4,1,Late delivery,2,2+ Days Late
35365,5/31/2016 5:35,6,4,1,Late delivery,2,2+ Days Late
37357,6/29/2016 7:28,3,4,0,Advance shipping,-1,On-Time / Early
45507,10/26/2016 6:46,3,4,0,Advance shipping,-1,On-Time / Early
45557,10/27/2016 0:17,3,4,0,Advance shipping,-1,On-Time / Early
43359,9/24/2016 22:14,5,4,1,Late delivery,1,1 Day Late
15828,8/20/2015 0:54,4,4,0,Shipping on time,0,On-Time / Early
68151,9/21/2017 19:58,2,4,0,Advance shipping,-2,On-Time / Early
14185,7/27/2015 1:17,6,4,1,Late delivery,2,2+ Days Late
62012,6/24/2017 5:12,3,4,0,Advance shipping,-1,On-Time / Early
42501,9/12/2016 9:38,2,4,0,Advance shipping,-2,On-Time / Early
10807,6/7/2015 17:49,3,4,0,Advance shipping,-1,On-Time / Early
14444,7/30/2015 20:01,5,4,1,Late delivery,1,1 Day Late
51330,1/19/2017 6:50,6,4,1,Late delivery,2,2+ Days Late
53749,2/23/2017 14:19,5,4,1,Late delivery,1,1 Day Late
56898,4/10/2017 13:33,4,4,0,Shipping on time,0,On-Time / Early
54376,3/4/2017 17:59,2,4,0,Advance shipping,-2,On-Time / Early
9622,5/21/2015 10:39,3,4,0,Advance shipping,-1,On-Time / Early
3948,2/27/2015 14:48,4,4,0,Shipping on time,0,On-Time / Early
942,1/14/2015 17:40,3,4,0,Advance shipping,-1,On-Time / Early
1624,1/24/2015 16:36,5,4,1,Late delivery,1,1 Day Late
881,1/13/2015 20:18,2,4,0,Advance shipping,-2,On-Time / Early
10256,5/30/2015 16:47,2,4,0,Advance shipping,-2,On-Time / Early
2495,2/6/2015 9:45,6,4,1,Late delivery,2,2+ Days Late
9266,5/16/2015 5:56,2,4,0,Advance shipping,-2,On-Time / Early
9890,5/25/2015 8:33,6,4,1,Late delivery,2,2+ Days Late
796,1/12/2015 14:31,2,4,0,Advance shipping,-2,On-Time / Early
26257,1/19/2016 6:38,3,4,0,Advance shipping,-1,On-Time / Early
27863,2/11/2016 17:17,4,4,0,Shipping on time,0,On-Time / Early
26050,1/16/2016 6:07,6,4,1,Late delivery,2,2+ Days Late
21640,11/12/2015 21:06,6,4,1,Late delivery,2,2+ Days Late
24711,12/27/2015 17:00,2,4,0,Advance shipping,-2,On-Time / Early
21294,11/7/2015 19:53,5,4,1,Late delivery,1,1 Day Late
36883,6/22/2016 9:24,4,4,0,Shipping on time,0,On-Time / Early
40440,8/13/2016 7:34,6,4,1,Late delivery,2,2+ Days Late
40300,8/11/2016 6:32,6,4,1,Late delivery,2,2+ Days Late
33747,5/7/2016 14:43,3,4,0,Advance shipping,-1,On-Time / Early
38244,7/12/2016 6:13,5,4,1,Late delivery,1,1 Day Late
40082,8/8/2016 2:09,3,4,0,Advance shipping,-1,On-Time / Early
41214,8/24/2016 14:44,5,4,1,Late delivery,1,1 Day Late
50207,1/2/2017 21:23,3,4,0,Advance shipping,-1,On-Time / Early
46222,11/5/2016 17:16,3,4,0,Advance shipping,-1,On-Time / Early
11555,6/18/2015 15:52,6,4,1,Late delivery,2,2+ Days Late
66736,9/1/2017 4:14,2,4,0,Advance shipping,-2,On-Time / Early
18201,9/23/2015 16:16,2,4,0,Advance shipping,-2,On-Time / Early
11420,6/16/2015 16:35,6,4,1,Late delivery,2,2+ Days Late
67958,9/19/2017 0:21,4,4,0,Shipping on time,0,On-Time / Early
18211,9/23/2015 19:46,2,4,0,Advance shipping,-2,On-Time / Early
17408,9/12/2015 2:26,4,4,0,Shipping on time,0,On-Time / Early
8472,5/4/2015 15:46,3,4,0,Advance shipping,-1,On-Time / Early
4974,3/14/2015 14:15,5,4,1,Late delivery,1,1 Day Late
57926,4/25/2017 13:42,2,4,0,Advance shipping,-2,On-Time / Early
1662,1/25/2015 5:55,3,4,0,Advance shipping,-1,On-Time / Early
3041,2/14/2015 9:02,2,4,0,Advance shipping,-2,On-Time / Early
9422,5/18/2015 12:35,3,4,0,Advance shipping,-1,On-Time / Early
21842,11/15/2015 19:52,3,4,0,Advance shipping,-1,On-Time / Early
44510,10/11/2016 17:29,6,4,1,Late delivery,2,2+ Days Late
26967,1/29/2016 15:23,3,4,0,Advance shipping,-1,On-Time / Early
38226,7/11/2016 23:55,2,4,0,Advance shipping,-2,On-Time / Early
34978,5/25/2016 14:00,4,4,0,Shipping on time,0,On-Time / Early
40025,8/7/2016 6:11,6,4,1,Late delivery,2,2+ Days Late
38873,7/21/2016 10:35,4,4,0,Shipping on time,0,On-Time / Early
45802,10/30/2016 14:07,3,4,0,Advance shipping,-1,On-Time / Early
44753,10/15/2016 6:37,4,4,0,Shipping on time,0,On-Time / Early
50795,1/11/2017 11:24,6,4,1,Late delivery,2,2+ Days Late
11333,6/15/2015 10:06,4,4,0,Shipping on time,0,On-Time / Early
62981,7/8/2017 8:41,2,4,0,Advance shipping,-2,On-Time / Early
12719,7/5/2015 15:40,5,4,1,Late delivery,1,1 Day Late
14103,7/25/2015 20:33,4,4,0,Shipping on time,0,On-Time / Early
19052,10/6/2015 2:24,3,4,0,Advance shipping,-1,On-Time / Early
13976,7/24/2015 0:03,2,4,0,Advance shipping,-2,On-Time / Early
68823,10/1/2017 15:24,4,4,0,Shipping on time,0,On-Time / Early
18479,9/27/2015 17:39,5,4,1,Late delivery,1,1 Day Late
61777,6/20/2017 18:53,3,4,0,Advance shipping,-1,On-Time / Early
17012,9/6/2015 7:42,3,4,0,Advance shipping,-1,On-Time / Early
58187,4/29/2017 9:08,3,4,0,Advance shipping,-1,On-Time / Early
52775,2/9/2017 9:04,6,4,1,Late delivery,2,2+ Days Late
53872,2/25/2017 9:24,3,4,0,Advance shipping,-1,On-Time / Early
42955,9/19/2016 0:41,6,4,1,Late delivery,2,2+ Days Late
49739,12/27/2016 1:26,5,4,1,Late delivery,1,1 Day Late
22068,11/19/2015 3:03,4,4,0,Shipping on time,0,On-Time / Early
20598,10/28/2015 16:02,4,4,0,Shipping on time,0,On-Time / Early
31082,3/29/2016 17:03,3,4,0,Advance shipping,-1,On-Time / Early
26512,1/22/2016 23:59,3,4,0,Advance shipping,-1,On-Time / Early
35790,6/6/2016 10:28,6,4,1,Late delivery,2,2+ Days Late
43225,9/22/2016 23:17,6,4,1,Late delivery,2,2+ Days Late
39339,7/28/2016 5:51,5,4,1,Late delivery,1,1 Day Late
45147,10/21/2016 0:39,2,1,1,Late delivery,1,1 Day Late
43380,9/25/2016 5:35,2,1,1,Late delivery,1,1 Day Late
70891,10/31/2017 19:55,2,1,1,Late delivery,1,1 Day Late
16785,9/3/2015 0:10,2,1,1,Late delivery,1,1 Day Late
16636,8/31/2015 19:58,2,1,1,Late delivery,1,1 Day Late
70182,10/21/2017 11:31,2,1,1,Late delivery,1,1 Day Late
18741,10/1/2015 13:27,2,1,1,Late delivery,1,1 Day Late
70037,10/19/2017 8:43,2,1,1,Late delivery,1,1 Day Late
69998,10/18/2017 19:04,2,1,1,Late delivery,1,1 Day Late
10551,6/4/2015 0:08,2,1,1,Late delivery,1,1 Day Late
13389,7/15/2015 10:24,2,1,1,Late delivery,1,1 Day Late
69991,10/18/2017 16:36,2,1,1,Late delivery,1,1 Day Late
19247,10/8/2015 22:43,2,1,1,Late delivery,1,1 Day Late
62630,7/3/2017 5:43,2,1,1,Late delivery,1,1 Day Late
15962,8/21/2015 23:50,2,1,1,Late delivery,1,1 Day Late
14931,8/6/2015 22:38,2,1,1,Late delivery,1,1 Day Late
19476,10/12/2015 6:57,2,1,1,Late delivery,1,1 Day Late
7953,4/27/2015 1:56,2,1,1,Late delivery,1,1 Day Late
60858,6/7/2017 8:55,2,1,1,Late delivery,1,1 Day Late
55475,3/20/2017 19:00,2,1,1,Late delivery,1,1 Day Late
59985,5/25/2017 15:04,2,1,1,Late delivery,1,1 Day Late
54181,3/1/2017 21:40,2,1,1,Late delivery,1,1 Day Late
61338,6/14/2017 9:04,2,1,1,Late delivery,1,1 Day Late
9039,5/12/2015 22:24,2,1,1,Late delivery,1,1 Day Late
6598,4/7/2015 7:13,2,1,1,Late delivery,1,1 Day Late
6123,3/31/2015 8:48,2,1,1,Late delivery,1,1 Day Late
60273,5/29/2017 19:57,2,1,1,Late delivery,1,1 Day Late
5281,3/19/2015 1:49,2,1,1,Late delivery,1,1 Day Late
72218,11/20/2017 4:49,2,1,1,Late delivery,1,1 Day Late
72141,11/19/2017 1:51,2,1,1,Late delivery,1,1 Day Late
30693,3/24/2016 0:46,2,1,1,Late delivery,1,1 Day Late
20747,10/30/2015 20:14,2,1,1,Late delivery,1,1 Day Late
28779,2/25/2016 2:12,2,1,1,Late delivery,1,1 Day Late
74761,12/27/2017 7:45,2,1,1,Late delivery,1,1 Day Late
76941,1/28/2018 3:30,2,1,1,Late delivery,1,1 Day Late
75336,1/4/2018 17:12,2,1,1,Late delivery,1,1 Day Late
73928,12/15/2017 3:55,2,1,1,Late delivery,1,1 Day Late
74864,12/28/2017 19:50,2,1,1,Late delivery,1,1 Day Late
72366,11/22/2017 8:40,2,1,1,Late delivery,1,1 Day Late
76988,1/28/2018 19:58,2,1,1,Late delivery,1,1 Day Late
73849,12/14/2017 0:14,2,1,1,Late delivery,1,1 Day Late
76948,1/28/2018 5:57,2,1,1,Late delivery,1,1 Day Late
24359,12/22/2015 13:41,2,1,1,Late delivery,1,1 Day Late
30650,3/23/2016 9:42,2,1,1,Late delivery,1,1 Day Late
76510,1/21/2018 20:30,2,1,1,Late delivery,1,1 Day Late
75460,1/6/2018 12:38,2,1,1,Late delivery,1,1 Day Late
76351,1/19/2018 12:48,2,1,1,Late delivery,1,1 Day Late
32362,4/17/2016 9:29,2,1,1,Late delivery,1,1 Day Late
38227,7/12/2016 0:16,2,1,1,Late delivery,1,1 Day Late
32385,4/17/2016 17:33,2,1,1,Late delivery,1,1 Day Late
31621,4/6/2016 13:53,2,1,1,Late delivery,1,1 Day Late
42148,9/7/2016 5:58,2,1,1,Late delivery,1,1 Day Late
19437,10/11/2015 17:17,2,1,1,Late delivery,1,1 Day Late
15390,8/13/2015 15:27,2,1,1,Late delivery,1,1 Day Late
12177,6/27/2015 17:47,2,1,1,Late delivery,1,1 Day Late
65954,8/20/2017 18:16,2,1,1,Late delivery,1,1 Day Late
9665,5/22/2015 1:43,2,1,1,Late delivery,1,1 Day Late
49419,12/22/2016 9:19,2,1,1,Late delivery,1,1 Day Late
32433,4/18/2016 10:22,2,1,1,Late delivery,1,1 Day Late
20009,10/20/2015 1:41,2,1,1,Late delivery,1,1 Day Late
6045,3/30/2015 5:28,2,1,1,Late delivery,1,1 Day Late
55439,3/20/2017 6:24,2,1,1,Late delivery,1,1 Day Late
60282,5/29/2017 23:07,2,1,1,Late delivery,1,1 Day Late
34776,5/22/2016 15:13,2,1,1,Late delivery,1,1 Day Late
32263,4/15/2016 22:48,2,1,1,Late delivery,1,1 Day Late
13022,7/10/2015 1:50,2,1,1,Late delivery,1,1 Day Late
59743,5/22/2017 2:17,2,1,1,Late delivery,1,1 Day Late
55138,3/15/2017 20:56,2,1,1,Late delivery,1,1 Day Late
4470,3/7/2015 5:41,2,1,1,Late delivery,1,1 Day Late
29787,3/10/2016 19:21,2,1,1,Late delivery,1,1 Day Late
32949,4/25/2016 23:09,2,1,1,Late delivery,1,1 Day Late
49207,12/19/2016 7:03,0,0,0,Shipping on time,0,On-Time / Early
46803,11/14/2016 4:49,0,0,0,Shipping on time,0,On-Time / Early
69505,10/11/2017 14:20,1,0,1,Late delivery,1,1 Day Late
70921,11/1/2017 6:26,0,0,0,Shipping on time,0,On-Time / Early
67344,9/10/2017 1:15,0,0,0,Shipping on time,0,On-Time / Early
15759,8/19/2015 0:43,0,0,0,Shipping on time,0,On-Time / Early
64116,7/24/2017 22:20,1,0,1,Late delivery,1,1 Day Late
10635,6/5/2015 5:33,0,0,0,Shipping on time,0,On-Time / Early
19948,10/19/2015 4:19,0,0,0,Shipping on time,0,On-Time / Early
11598,6/19/2015 6:56,0,0,0,Shipping on time,0,On-Time / Early
12822,7/7/2015 3:46,0,0,0,Shipping on time,0,On-Time / Early
69119,10/5/2017 23:06,1,0,1,Late delivery,1,1 Day Late
6580,4/7/2015 0:55,0,0,0,Shipping on time,0,On-Time / Early
58505,5/4/2017 0:33,0,0,0,Shipping on time,0,On-Time / Early
2085,1/31/2015 10:07,0,0,0,Shipping on time,0,On-Time / Early
3394,2/19/2015 12:43,1,0,1,Late delivery,1,1 Day Late
3542,2/21/2015 16:34,1,0,1,Late delivery,1,1 Day Late
73001,12/1/2017 15:09,1,0,1,Late delivery,1,1 Day Late
73898,12/14/2017 17:24,1,0,1,Late delivery,1,1 Day Late
74106,12/17/2017 18:16,1,0,1,Late delivery,1,1 Day Late
39185,7/25/2016 23:54,1,0,1,Late delivery,1,1 Day Late
40423,8/13/2016 1:37,0,0,0,Shipping on time,0,On-Time / Early
33454,5/3/2016 8:04,0,0,0,Shipping on time,0,On-Time / Early
39898,8/5/2016 9:41,0,0,0,Shipping on time,0,On-Time / Early
21748,11/14/2015 10:56,0,0,0,Shipping on time,0,On-Time / Early
33500,5/4/2016 0:11,0,0,0,Shipping on time,0,On-Time / Early
65296,8/11/2017 3:44,0,0,0,Shipping on time,0,On-Time / Early
44127,10/6/2016 3:18,0,0,0,Shipping on time,0,On-Time / Early
24138,12/19/2015 8:15,0,0,0,Shipping on time,0,On-Time / Early
9379,5/17/2015 21:31,1,0,1,Late delivery,1,1 Day Late
15838,8/20/2015 4:24,0,0,0,Shipping on time,0,On-Time / Early
17384,9/11/2015 18:02,1,0,1,Late delivery,1,1 Day Late
38186,7/11/2016 9:54,0,0,0,Shipping on time,0,On-Time / Early
40920,8/20/2016 7:44,6,4,1,Late delivery,2,2+ Days Late
40901,8/20/2016 1:05,2,4,0,Advance shipping,-2,On-Time / Early
40838,8/19/2016 3:01,4,4,0,Shipping on time,0,On-Time / Early
40808,8/18/2016 16:30,4,4,0,Shipping on time,0,On-Time / Early
40795,8/18/2016 11:57,6,4,1,Late delivery,2,2+ Days Late
40761,8/18/2016 0:02,2,4,0,Advance shipping,-2,On-Time / Early
40698,8/17/2016 1:58,4,4,0,Shipping on time,0,On-Time / Early
40653,8/16/2016 10:12,4,2,1,Late delivery,2,2+ Days Late
40639,8/16/2016 5:18,5,4,1,Late delivery,1,1 Day Late
40638,8/16/2016 4:57,4,4,0,Shipping on time,0,On-Time / Early
40627,8/16/2016 1:05,3,4,0,Advance shipping,-1,On-Time / Early
40615,8/15/2016 20:53,6,4,1,Late delivery,2,2+ Days Late
40601,8/15/2016 15:59,1,0,1,Late delivery,1,1 Day Late
40527,8/14/2016 14:03,3,4,0,Advance shipping,-1,On-Time / Early
40514,8/14/2016 9:30,5,4,1,Late delivery,1,1 Day Late
40511,8/14/2016 8:27,2,4,0,Advance shipping,-2,On-Time / Early
40503,8/14/2016 5:39,4,4,0,Shipping on time,0,On-Time / Early
40502,8/14/2016 5:18,3,2,1,Late delivery,1,1 Day Late
40463,8/13/2016 15:38,4,2,1,Late delivery,2,2+ Days Late
40443,8/13/2016 8:38,4,4,0,Shipping on time,0,On-Time / Early
40430,8/13/2016 4:04,6,4,1,Late delivery,2,2+ Days Late
40373,8/12/2016 8:06,4,4,0,Shipping on time,0,On-Time / Early
40353,8/12/2016 1:06,4,2,1,Late delivery,2,2+ Days Late
40350,8/12/2016 0:03,6,2,1,Late delivery,4,2+ Days Late
40338,8/11/2016 19:50,1,0,1,Late delivery,1,1 Day Late
40329,8/11/2016 16:41,5,4,1,Late delivery,1,1 Day Late
40316,8/11/2016 12:08,2,4,0,Advance shipping,-2,On-Time / Early
40252,8/10/2016 13:43,1,0,1,Late delivery,1,1 Day Late
40221,8/10/2016 2:51,2,1,1,Late delivery,1,1 Day Late
40215,8/10/2016 0:45,6,4,1,Late delivery,2,2+ Days Late
40199,8/9/2016 19:09,2,1,1,Late delivery,1,1 Day Late
40161,8/9/2016 5:50,2,4,0,Advance shipping,-2,On-Time / Early
40151,8/9/2016 2:20,2,1,1,Late delivery,1,1 Day Late
40136,8/8/2016 21:04,2,4,0,Advance shipping,-2,On-Time / Early
40040,8/7/2016 11:26,2,1,1,Late delivery,1,1 Day Late
40016,8/7/2016 3:02,2,1,1,Late delivery,1,1 Day Late
40002,8/6/2016 22:07,3,2,1,Late delivery,1,1 Day Late
40001,8/6/2016 21:46,2,2,0,Shipping on time,0,On-Time / Early
39968,8/6/2016 10:13,2,1,1,Late delivery,1,1 Day Late
39952,8/6/2016 4:36,3,4,0,Advance shipping,-1,On-Time / Early
39945,8/6/2016 2:09,6,2,1,Late delivery,4,2+ Days Late
39837,8/4/2016 12:19,2,1,1,Late delivery,1,1 Day Late
39764,8/3/2016 10:45,5,4,1,Late delivery,1,1 Day Late
39745,8/3/2016 4:05,6,4,1,Late delivery,2,2+ Days Late
39706,8/2/2016 14:25,2,1,1,Late delivery,1,1 Day Late
39697,8/2/2016 11:16,3,4,0,Advance shipping,-1,On-Time / Early
39662,8/1/2016 23:00,3,4,0,Advance shipping,-1,On-Time / Early
39660,8/1/2016 22:18,6,4,1,Late delivery,2,2+ Days Late
39648,8/1/2016 18:06,4,2,1,Late delivery,2,2+ Days Late
39641,8/1/2016 15:39,2,1,1,Late delivery,1,1 Day Late
39591,7/31/2016 22:08,2,4,0,Advance shipping,-2,On-Time / Early
39578,7/31/2016 17:35,4,4,0,Shipping on time,0,On-Time / Early
39563,7/31/2016 12:19,2,1,1,Late delivery,1,1 Day Late
39549,7/31/2016 7:25,5,4,1,Late delivery,1,1 Day Late
39542,7/31/2016 4:58,3,2,1,Late delivery,1,1 Day Late
39532,7/31/2016 1:28,3,2,1,Late delivery,1,1 Day Late
39530,7/31/2016 0:46,6,4,1,Late delivery,2,2+ Days Late
39461,7/30/2016 0:35,2,1,1,Late delivery,1,1 Day Late
39423,7/29/2016 11:16,2,1,1,Late delivery,1,1 Day Late
39348,7/28/2016 9:00,4,4,0,Shipping on time,0,On-Time / Early
39320,7/27/2016 23:11,6,2,1,Late delivery,4,2+ Days Late
39299,7/27/2016 15:50,5,4,1,Late delivery,1,1 Day Late
39263,7/27/2016 3:13,0,0,0,Shipping on time,0,On-Time / Early
39242,7/26/2016 19:52,3,4,0,Advance shipping,-1,On-Time / Early
39187,7/26/2016 0:36,2,1,1,Late delivery,1,1 Day Late
39172,7/25/2016 19:20,3,4,0,Advance shipping,-1,On-Time / Early
39054,7/24/2016 2:00,2,1,1,Late delivery,1,1 Day Late
39035,7/23/2016 19:20,6,2,1,Late delivery,4,2+ Days Late
38961,7/22/2016 17:25,2,4,0,Advance shipping,-2,On-Time / Early
38947,7/22/2016 12:31,3,4,0,Advance shipping,-1,On-Time / Early
38923,7/22/2016 4:06,2,1,1,Late delivery,1,1 Day Late
38914,7/22/2016 0:57,5,4,0,Shipping canceled,1,1 Day Late
38858,7/21/2016 5:20,4,4,0,Shipping on time,0,On-Time / Early
38830,7/20/2016 19:31,6,4,1,Late delivery,2,2+ Days Late
38789,7/20/2016 5:09,5,2,1,Late delivery,3,2+ Days Late
38698,7/18/2016 21:16,1,0,1,Late delivery,1,1 Day Late
38670,7/18/2016 11:28,6,4,1,Late delivery,2,2+ Days Late
38640,7/18/2016 0:57,6,2,1,Late delivery,4,2+ Days Late
38639,7/18/2016 0:36,2,1,1,Late delivery,1,1 Day Late
38595,7/17/2016 9:11,6,4,1,Late delivery,2,2+ Days Late
38573,7/17/2016 1:29,4,4,0,Shipping on time,0,On-Time / Early
38541,7/16/2016 14:16,2,4,0,Advance shipping,-2,On-Time / Early
38514,7/16/2016 4:49,0,0,0,Shipping on time,0,On-Time / Early
38512,7/16/2016 4:07,0,0,0,Shipping on time,0,On-Time / Early
38510,7/16/2016 3:25,0,0,0,Shipping on time,0,On-Time / Early
38508,7/16/2016 2:43,0,0,0,Shipping on time,0,On-Time / Early
38418,7/14/2016 19:11,2,1,1,Late delivery,1,1 Day Late
38413,7/14/2016 17:26,4,4,0,Shipping on time,0,On-Time / Early
38376,7/14/2016 4:28,2,4,0,Advance shipping,-2,On-Time / Early
38360,7/13/2016 22:51,6,4,1,Late delivery,2,2+ Days Late
38342,7/13/2016 16:33,3,4,0,Advance shipping,-1,On-Time / Early
38324,7/13/2016 10:15,5,4,1,Late delivery,1,1 Day Late
38235,7/12/2016 3:04,6,4,1,Late delivery,2,2+ Days Late
38213,7/11/2016 19:21,4,4,0,Shipping on time,0,On-Time / Early
38212,7/11/2016 19:00,3,4,0,Advance shipping,-1,On-Time / Early
38190,7/11/2016 11:18,6,4,1,Late delivery,2,2+ Days Late
38149,7/10/2016 20:56,5,4,1,Late delivery,1,1 Day Late
38132,7/10/2016 14:59,3,4,0,Advance shipping,-1,On-Time / Early
38127,7/10/2016 13:14,3,4,0,Advance shipping,-1,On-Time / Early
38115,7/10/2016 9:01,6,4,1,Late delivery,2,2+ Days Late
38105,7/10/2016 5:31,6,4,0,Shipping canceled,2,2+ Days Late
38063,7/9/2016 14:48,4,2,1,Late delivery,2,2+ Days Late
38062,7/9/2016 14:27,3,2,1,Late delivery,1,1 Day Late
38014,7/8/2016 21:38,2,1,1,Late delivery,1,1 Day Late
38002,7/8/2016 17:26,3,4,0,Shipping canceled,-1,On-Time / Early
37985,7/8/2016 11:29,2,1,1,Late delivery,1,1 Day Late
37917,7/7/2016 11:39,2,1,1,Late delivery,1,1 Day Late
37907,7/7/2016 8:09,3,4,0,Advance shipping,-1,On-Time / Early
37884,7/7/2016 0:06,5,4,1,Late delivery,1,1 Day Late
37797,7/5/2016 17:37,3,2,1,Late delivery,1,1 Day Late
37770,7/5/2016 8:09,6,4,1,Late delivery,2,2+ Days Late
37717,7/4/2016 13:35,2,1,1,Late delivery,1,1 Day Late
37689,7/4/2016 3:47,5,4,1,Late delivery,1,1 Day Late
37677,7/3/2016 23:34,3,4,0,Advance shipping,-1,On-Time / Early
37663,7/3/2016 18:40,2,1,1,Late delivery,1,1 Day Late
37643,7/3/2016 11:40,4,4,0,Shipping on time,0,On-Time / Early
37636,7/3/2016 9:13,2,1,1,Late delivery,1,1 Day Late
37605,7/2/2016 22:21,6,4,1,Late delivery,2,2+ Days Late
37601,7/2/2016 20:57,2,4,0,Advance shipping,-2,On-Time / Early
37559,7/2/2016 6:14,5,4,1,Late delivery,1,1 Day Late
37515,7/1/2016 14:49,6,4,1,Late delivery,2,2+ Days Late
37486,7/1/2016 4:39,2,4,0,Advance shipping,-2,On-Time / Early
37481,7/1/2016 2:54,2,4,0,Advance shipping,-2,On-Time / Early
37469,6/30/2016 22:42,5,4,1,Late delivery,1,1 Day Late
37452,6/30/2016 16:45,3,4,0,Advance shipping,-1,On-Time / Early
37439,6/30/2016 12:11,5,4,1,Late delivery,1,1 Day Late
37417,6/30/2016 4:29,3,4,0,Shipping canceled,-1,On-Time / Early
37410,6/30/2016 2:02,2,1,1,Late delivery,1,1 Day Late
37407,6/30/2016 0:59,3,4,0,Advance shipping,-1,On-Time / Early
37405,6/30/2016 0:17,6,4,1,Late delivery,2,2+ Days Late
37389,6/29/2016 18:40,5,4,1,Late delivery,1,1 Day Late
37350,6/29/2016 5:01,6,4,1,Late delivery,2,2+ Days Late
37339,6/29/2016 1:09,5,4,1,Late delivery,1,1 Day Late
37306,6/28/2016 13:36,2,4,0,Advance shipping,-2,On-Time / Early
37287,6/28/2016 6:56,2,1,1,Late delivery,1,1 Day Late
37281,6/28/2016 4:50,2,4,0,Advance shipping,-2,On-Time / Early
37250,6/27/2016 17:59,2,1,1,Late delivery,1,1 Day Late
37225,6/27/2016 9:13,6,4,1,Late delivery,2,2+ Days Late
37209,6/27/2016 3:37,5,4,1,Late delivery,1,1 Day Late
37203,6/27/2016 1:31,4,4,0,Shipping on time,0,On-Time / Early
37145,6/26/2016 5:11,6,4,1,Late delivery,2,2+ Days Late
37102,6/25/2016 14:07,3,4,0,Advance shipping,-1,On-Time / Early
37035,6/24/2016 14:39,6,2,1,Late delivery,4,2+ Days Late
37001,6/24/2016 2:44,2,4,0,Advance shipping,-2,On-Time / Early
36999,6/24/2016 2:02,5,4,1,Late delivery,1,1 Day Late
36967,6/23/2016 14:50,2,1,1,Late delivery,1,1 Day Late
36905,6/22/2016 17:06,6,4,0,Shipping canceled,2,2+ Days Late
36863,6/22/2016 2:24,4,4,0,Shipping on time,0,On-Time / Early
36829,6/21/2016 14:29,2,1,1,Late delivery,1,1 Day Late
36746,6/20/2016 9:24,2,4,0,Advance shipping,-2,On-Time / Early
36724,6/20/2016 1:42,5,4,1,Late delivery,1,1 Day Late
36723,6/20/2016 1:21,4,4,0,Shipping on time,0,On-Time / Early
36707,6/19/2016 19:44,3,4,0,Advance shipping,-1,On-Time / Early
36690,6/19/2016 13:47,6,2,1,Late delivery,4,2+ Days Late
36680,6/19/2016 10:17,6,4,1,Late delivery,2,2+ Days Late
36658,6/19/2016 2:34,4,4,0,Shipping on time,0,On-Time / Early
36630,6/18/2016 16:46,6,4,1,Late delivery,2,2+ Days Late
36559,6/17/2016 15:53,5,4,1,Late delivery,1,1 Day Late
36545,6/17/2016 10:59,6,4,1,Late delivery,2,2+ Days Late
36530,6/17/2016 5:44,2,1,1,Late delivery,1,1 Day Late
